sample_name,fname,min_t,max_t,site,date,species_number,subset,SPHSUR,BOABIS,SCIPER,DENNAH,LEPLAT,RHIICT,BOALEP,BOAFAB,PHYCUV,DENMIN,ELABIC,BOAPRA,DENCRU,BOALUN,BOAALB,PHYMAR,PITAZU,PHYSAU,LEPFUS,DENNAN,PHYALB,LEPLAB,SCIFUS,BOARAN,SCIFUV,AMEPIC,LEPPOD,ADEDIP,ELAMAT,PHYNAT,LEPELE,RHISCI,SCINAS,LEPNOT,ADEMAR,BOAALM,PHYDIS,RHIORN,LEPFLA,SCIRIZ,DENELE,SCIALT
SAMPLE_40682.wav,INCT41_20201124_020000,26,29,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40683.wav,INCT41_20201124_020000,27,30,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40684.wav,INCT41_20201124_020000,28,31,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40685.wav,INCT41_20201124_020000,29,32,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40686.wav,INCT41_20201124_020000,30,33,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40687.wav,INCT41_20201124_020000,31,34,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40688.wav,INCT41_20201124_020000,32,35,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40689.wav,INCT41_20201124_020000,33,36,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40690.wav,INCT41_20201124_020000,34,37,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40691.wav,INCT41_20201124_020000,35,38,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40692.wav,INCT41_20201124_020000,36,39,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40693.wav,INCT41_20201124_020000,37,40,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40694.wav,INCT41_20201124_020000,38,41,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40695.wav,INCT41_20201124_020000,39,42,INCT41,2020-11-24 02:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40696.wav,INCT41_20201124_020000,40,43,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40697.wav,INCT41_20201124_020000,41,44,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40698.wav,INCT41_20201124_020000,42,45,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40699.wav,INCT41_20201124_020000,43,46,INCT41,2020-11-24 02:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40700.wav,INCT41_20201124_020000,44,47,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40701.wav,INCT41_20201124_020000,45,48,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40702.wav,INCT41_20201124_020000,46,49,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40703.wav,INCT41_20201124_020000,47,50,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40704.wav,INCT41_20201124_020000,48,51,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40705.wav,INCT41_20201124_020000,49,52,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40706.wav,INCT41_20201124_020000,50,53,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40707.wav,INCT41_20201124_020000,51,54,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40708.wav,INCT41_20201124_020000,52,55,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40709.wav,INCT41_20201124_020000,53,56,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40710.wav,INCT41_20201124_020000,54,57,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40711.wav,INCT41_20201124_020000,55,58,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40712.wav,INCT41_20201124_020000,56,59,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40713.wav,INCT41_20201124_020000,57,60,INCT41,2020-11-24 02:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40714.wav,INCT41_20201124_030000,0,3,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40715.wav,INCT41_20201124_030000,1,4,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40716.wav,INCT41_20201124_030000,2,5,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40717.wav,INCT41_20201124_030000,3,6,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40718.wav,INCT41_20201124_030000,4,7,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40719.wav,INCT41_20201124_030000,5,8,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40720.wav,INCT41_20201124_030000,6,9,INCT41,2020-11-24 03:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40721.wav,INCT41_20201124_030000,7,10,INCT41,2020-11-24 03:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40722.wav,INCT41_20201124_030000,8,11,INCT41,2020-11-24 03:00:00,4,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40723.wav,INCT41_20201124_030000,9,12,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40724.wav,INCT41_20201124_030000,10,13,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40725.wav,INCT41_20201124_030000,11,14,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40726.wav,INCT41_20201124_030000,12,15,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40727.wav,INCT41_20201124_030000,13,16,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40728.wav,INCT41_20201124_030000,14,17,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40729.wav,INCT41_20201124_030000,15,18,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40730.wav,INCT41_20201124_030000,16,19,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40731.wav,INCT41_20201124_030000,17,20,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40732.wav,INCT41_20201124_030000,18,21,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40733.wav,INCT41_20201124_030000,19,22,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40734.wav,INCT41_20201124_030000,20,23,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40735.wav,INCT41_20201124_030000,21,24,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40736.wav,INCT41_20201124_030000,22,25,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40737.wav,INCT41_20201124_030000,23,26,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40738.wav,INCT41_20201124_030000,24,27,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40739.wav,INCT41_20201124_030000,25,28,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40740.wav,INCT41_20201124_030000,26,29,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40741.wav,INCT41_20201124_030000,27,30,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40742.wav,INCT41_20201124_030000,28,31,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40743.wav,INCT41_20201124_030000,29,32,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40744.wav,INCT41_20201124_030000,30,33,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40745.wav,INCT41_20201124_030000,31,34,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40746.wav,INCT41_20201124_030000,32,35,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40747.wav,INCT41_20201124_030000,33,36,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40748.wav,INCT41_20201124_030000,34,37,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40749.wav,INCT41_20201124_030000,35,38,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40750.wav,INCT41_20201124_030000,36,39,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40751.wav,INCT41_20201124_030000,37,40,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40752.wav,INCT41_20201124_030000,38,41,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40753.wav,INCT41_20201124_030000,39,42,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40754.wav,INCT41_20201124_030000,40,43,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40755.wav,INCT41_20201124_030000,41,44,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40756.wav,INCT41_20201124_030000,42,45,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40757.wav,INCT41_20201124_030000,43,46,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40758.wav,INCT41_20201124_030000,44,47,INCT41,2020-11-24 03:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40759.wav,INCT41_20201124_030000,45,48,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40760.wav,INCT41_20201124_030000,46,49,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40761.wav,INCT41_20201124_030000,47,50,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40762.wav,INCT41_20201124_030000,48,51,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40763.wav,INCT41_20201124_030000,49,52,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40764.wav,INCT41_20201124_030000,50,53,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40765.wav,INCT41_20201124_030000,51,54,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40766.wav,INCT41_20201124_030000,52,55,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40767.wav,INCT41_20201124_030000,53,56,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40768.wav,INCT41_20201124_030000,54,57,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40769.wav,INCT41_20201124_030000,55,58,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40770.wav,INCT41_20201124_030000,56,59,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40771.wav,INCT41_20201124_030000,57,60,INCT41,2020-11-24 03:00:00,2,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40772.wav,INCT41_20201124_180000,0,3,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40773.wav,INCT41_20201124_180000,1,4,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40774.wav,INCT41_20201124_180000,2,5,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40775.wav,INCT41_20201124_180000,3,6,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40776.wav,INCT41_20201124_180000,4,7,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40777.wav,INCT41_20201124_180000,5,8,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40778.wav,INCT41_20201124_180000,6,9,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40779.wav,INCT41_20201124_180000,7,10,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40780.wav,INCT41_20201124_180000,8,11,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40781.wav,INCT41_20201124_180000,9,12,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_40782.wav,INCT41_20201124_180000,10,13,INCT41,2020-11-24 18:00:00,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
