inat_category_id,scientific_name,birdclef_primary_label,file_name,duration
2236,Aramus guarauna,limpki,train/02236_Animalia_Chordata_Aves_Gruiformes_Aramidae_Aramus_guarauna/fcd2123c-f758-4c1b-b5d0-0a6c5fdd80f9.wav,5.337
2236,Aramus guarauna,limpki,train/02236_Animalia_Chordata_Aves_Gruiformes_Aramidae_Aramus_guarauna/ff40a80a-a82d-408d-a95e-b632cda2e93b.wav,17.624
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/00f9dc5b-2a7e-42e5-a5fb-3bea4a6f01a0.wav,5.748
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/107a89aa-0ece-4442-9398-b54e3eb63eed.wav,7.083
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/1981ec55-ddbe-44d3-8b5a-4d2e675e97d9.wav,6.191
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/3674ae97-a69b-4dc8-9934-b5d8e87a9d70.wav,11.669
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/3cc22538-1b64-4384-a42d-2eb7966e4e98.wav,2.688
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/43cc9ea8-c3aa-472b-a6a1-b1cb5d351728.wav,2.03
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/78c3941d-7e05-4da7-abfe-8bed5aac23cb.wav,17.684
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/7b719b43-b213-4328-91de-f723fdab025b.wav,24.697
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/88f0c2bd-bc3a-44a0-9b16-7372f1c8cf7d.wav,38.997
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/8c2fa643-56bf-401a-a5a8-84bd6605460b.wav,5.364
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/95da5f26-630a-4730-8ea6-a3d29af6189e.wav,56.617
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/9897559c-4fce-4a06-9b14-a054a4591458.wav,7.941
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/a4787e85-ca98-4b9f-a423-31346963fa92.wav,31.489
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/cbbd89e0-3c8f-4074-a941-c8da4fc87edd.wav,22.0
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/d0b52426-9b7d-4e63-a780-7bbb54d73bb6.wav,1.92
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/d406f4cb-d11e-4eb6-9833-d9d8942730ec.wav,27.24
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/d622b7b0-3c6e-4b7e-a282-e7d0469c6ba6.wav,2.712
4834,Dryocopus lineatus,linwoo1,train/04834_Animalia_Chordata_Aves_Piciformes_Picidae_Dryocopus_lineatus/ee62037d-6029-4af3-acf2-b0a6fb2e2af7.wav,11.807
2039,Coccycua minuta,litcuc2,train/02039_Animalia_Chordata_Aves_Cuculiformes_Cuculidae_Coccycua_minuta/ac56db6a-c6ef-4f70-9d64-c3be09a3bc50.wav,3.736
2039,Coccycua minuta,litcuc2,train/02039_Animalia_Chordata_Aves_Cuculiformes_Cuculidae_Coccycua_minuta/e6dbf18f-da84-4345-838b-09e70aa4d754.wav,25.217
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/212a2df3-b773-43d1-9cc6-b930b0aacf49.wav,14.263
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/570e1ed9-a24e-4cde-b4fb-482a5c3cd781.wav,5.631
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/62ccc2ae-6c24-4b6d-b60f-2286b4383da6.wav,30.441
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/75590493-a004-4ee3-8c05-4add09e145ec.wav,12.396
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/93e6d024-0cab-46d5-86a6-9cf5b09159cd.wav,25.238
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/d22a934a-ed00-484f-aebc-9bc8cb0e10c2.wav,67.275
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/fce47991-3d5e-4265-aae1-af05a34bcc2a.wav,17.001
1628,Setopagis parvula,litnig1,train/01628_Animalia_Chordata_Aves_Caprimulgiformes_Caprimulgidae_Setopagis_parvula/fcf02232-90c4-4bd2-8d11-ed2b3ff9d6f0.wav,61.056
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/07150a19-fbcd-4aa0-89f8-6b74e87c9b21.wav,7.471
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/19ba5687-e690-44c7-b2d3-2973e81fe50e.wav,14.97
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/39dbc8bc-709f-4f43-a8e5-35cf0486f2fb.wav,14.97
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/46a5be8e-27ab-4d89-8fd3-ca079b730a8e.wav,14.97
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/61420540-3bd7-4039-89b5-8cfaee72bfae.wav,3.477
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/7ff6d9c4-dc48-4d3b-a35b-6daf7bc5f136.wav,27.925
5025,Pyrrhura frontalis,mabpar,train/05025_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Pyrrhura_frontalis/966fbebb-1b3e-485e-ab41-22b6fbcbb1c4.wav,14.97
3965,Cercomacra melanaria,magant1,train/03965_Animalia_Chordata_Aves_Passeriformes_Thamnophilidae_Cercomacra_melanaria/96a49b4e-954f-4b11-aeba-4b4f38b85364.wav,7.628
4124,Cissopis leverianus,magtan2,train/04124_Animalia_Chordata_Aves_Passeriformes_Thraupidae_Cissopis_leverianus/1225dba3-135b-447b-96fb-986280678a46.wav,7.493
4124,Cissopis leverianus,magtan2,train/04124_Animalia_Chordata_Aves_Passeriformes_Thraupidae_Cissopis_leverianus/f6aaf197-8e3a-4604-8ba7-c2ac35714c58.wav,13.368
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/081a8c0f-310f-461c-8787-9ab8529beee5.wav,15.325
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/18fcf3ea-f848-441e-9158-655ff27f1881.wav,11.146
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/45187a52-128d-4638-aaa0-245e3a6b8d23.wav,10.823
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/517045f7-ec52-484d-88b1-3e169553098b.wav,18.646
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/580a7c28-22e5-4847-83ec-9acd42eec687.wav,35.421
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/647323d1-7d08-4956-a3d4-d5affa101945.wav,5.483
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/7fa7729a-d0bd-48e8-a5e5-221899607087.wav,23.708
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/869c432e-d5f2-4daf-86bf-7b03834f3d59.wav,12.99
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/9297fbd5-45a7-4cda-9f36-2015840cd670.wav,17.763
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/994b3f25-f3ae-47d2-ac87-1510ba847329.wav,14.745
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/a50ae0c3-77fe-4c3f-8458-6ca755d7c57c.wav,30.766
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/a8ba73d8-a4c5-4ac9-a994-cbef329a63d6.wav,4.493
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/aafa436a-515d-4548-bfea-ee3557219a90.wav,14.649
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/b3c1fb5e-e328-46b7-9e6a-f52e3db6ed43.wav,7.784
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/db57bed8-e9be-43ff-a659-3d8f04b7e216.wav,15.744
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/dbff5863-f964-4d1e-9f6a-d2292272a0b5.wav,33.097
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/e8eb7c82-e346-43ef-b0f5-50d035978bea.wav,1.602
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/f459ec16-f600-49b9-a27c-d907d03623b2.wav,44.441
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/f8365c1f-d238-4ce7-ae85-36882cebd307.wav,14.533
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/f86a4120-2ca7-4e87-aea1-6695eb974da2.wav,24.892
3768,Polioptila dumicola,masgna1,train/03768_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_dumicola/f86b8cf2-4bfb-41dd-be9d-722bdb7aed29.wav,17.856
2305,Rufirallus schomburgkii,ocecra1,train/02305_Animalia_Chordata_Aves_Gruiformes_Rallidae_Rufirallus_schomburgkii/039a62ed-caf1-4b16-882b-e50f3507c992.wav,11.18
2305,Rufirallus schomburgkii,ocecra1,train/02305_Animalia_Chordata_Aves_Gruiformes_Rallidae_Rufirallus_schomburgkii/4325b8c8-4ab6-4018-a099-d111ad8400b8.wav,16.314
2305,Rufirallus schomburgkii,ocecra1,train/02305_Animalia_Chordata_Aves_Gruiformes_Rallidae_Rufirallus_schomburgkii/97f490b8-c34e-4bb2-baac-b6f06b2d8f5b.wav,69.203
2862,Sittasomus griseicapillus,oliwoo1,train/02862_Animalia_Chordata_Aves_Passeriformes_Furnariidae_Sittasomus_griseicapillus/299865e3-caaa-431b-a484-ccd2cdc5ff55.wav,30.638
2862,Sittasomus griseicapillus,oliwoo1,train/02862_Animalia_Chordata_Aves_Passeriformes_Furnariidae_Sittasomus_griseicapillus/2c0017a6-c814-43cd-8cac-75d2821d8aed.wav,6.945
2862,Sittasomus griseicapillus,oliwoo1,train/02862_Animalia_Chordata_Aves_Passeriformes_Furnariidae_Sittasomus_griseicapillus/84b24292-25fb-40a5-a892-195b31802db4.wav,2.299
2862,Sittasomus griseicapillus,oliwoo1,train/02862_Animalia_Chordata_Aves_Passeriformes_Furnariidae_Sittasomus_griseicapillus/8c47d7fc-2e49-4c7d-ad9c-f6841883ddcc.wav,14.929
3015,Icterus croconotus,orbtro3,train/03015_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_croconotus/7632cd55-ffbb-445f-9548-64d6f1ddb0e3.wav,41.99
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/280d24df-ad8c-4f58-9a86-3e113699c4d8.wav,38.922
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/4a297462-d455-4b75-a283-982e709e293d.wav,55.275
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/57d3b3f2-dad9-41f3-b476-9275c0207456.wav,13.584
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/7f8f8612-d961-4a57-880e-b002ecc86221.wav,12.925
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/92ace75b-2ca5-4c73-92c5-f11335d09666.wav,58.636
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/a4cecaf8-fc14-4fa0-a192-2a4f1a8e3825.wav,17.81
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/a9aaae16-8385-4e71-950b-6d140c2e12df.wav,3.84
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/b810c8cc-1ea5-4343-94c8-bbc628966f2f.wav,24.433
4948,Amazona amazonica,orwpar,train/04948_Animalia_Chordata_Aves_Psittaciformes_Psittacidae_Amazona_amazonica/f2849da6-94b2-4fd9-ab15-db6a46b92caa.wav,27.879
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0061fa04-2e42-4ca7-8e24-8f5514ff6d79.wav,36.221
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/00b14412-a97d-423b-879d-d0f5d8a74a74.wav,51.073
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0138daaa-222c-4963-a9c4-4ba40a57be55.wav,21.952
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0648816c-3f9b-45b6-9af0-3bf4fa8f23e2.wav,38.766
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/086e1167-59f2-40ee-a3b3-2d6313977f05.wav,13.212
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0a861ebe-7aef-458a-bef3-4c9caa59b80d.wav,5.042
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0ab21881-33c9-4b9e-a18a-eda3ad56dc3a.wav,3.979
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0cb314f7-2e0d-44f3-80f4-218adeebf6fd.wav,5.719
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0cf829b8-fd82-41ff-a441-466e87f5ec17.wav,20.373
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0d50696e-d555-4e49-9745-2714f35f8d8c.wav,21.966
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0e99d036-98ba-4d04-9c4f-1f84c96021db.wav,5.039
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0f01fc33-a0b0-427b-873a-b058f53d6ca1.wav,12.437
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/0f274915-490b-4b4e-9679-81352e2c5fa8.wav,6.223
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/10261d63-52d0-44a6-ae99-a1a9c152c617.wav,43.804
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1116189d-b5c4-49b4-801b-1c3216b65038.wav,13.816
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/11942710-4351-4560-8820-4705890c1a76.wav,14.629
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/124e3f00-f28c-45c1-9d5a-2996b63b92bd.wav,7.438
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/12dba61e-8c89-45c9-9657-158548a17200.wav,7.57
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/133dde21-452d-46bd-b51d-17cdd40eff3f.wav,47.047
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/145471a8-4d05-43c8-a24d-131b7ee4ceab.wav,6.694
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/16995cd5-0fda-4600-af50-cd5c184e0609.wav,11.328
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/19190ad8-d509-4a28-b66e-b49eb81d7cd8.wav,10.539
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1a7413ec-3246-4583-90a9-1ab15f6e0af6.wav,23.275
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1beb8ad2-dd6a-43c4-91a1-4b5100152473.wav,21.548
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1c8ca7c4-bf80-4310-8376-d404d7337569.wav,11.703
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1cbc4b4b-c86e-4180-ad8a-a0ef48e6ccf7.wav,23.284
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/1d5d08a5-93a7-4abf-8b55-1fd32fe123f0.wav,4.551
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2028e810-4f38-43d9-b208-9a9fcf7d4691.wav,5.569
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/208cb780-130c-43f2-a3a4-06246c6079eb.wav,33.367
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/227ff800-173b-4e12-b408-03509a41356c.wav,13.52
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/22e70b37-c2aa-409a-be54-f780514a5bc5.wav,7.175
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/232132d2-6579-45bc-827e-e0dea48cc004.wav,19.365
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2362917b-4331-421a-a65e-cf5a973ec753.wav,9.525
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/246ad794-f9ad-4272-b1e2-4a8693690877.wav,7.152
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/24d2a5e4-ce14-41e8-b9fa-faafe44c10e5.wav,25.84
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/27cddf54-b004-4b32-aca4-05db19aa7d64.wav,4.459
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/280fdc7e-6be3-4a4b-bdc5-964547e0a358.wav,6.014
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2a0065dc-ea80-444e-a172-56edb7f579d4.wav,21.398
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2bcc0c11-5a9f-43de-b64a-9263ddd10b16.wav,22.268
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2d9603ff-2cd6-4397-ada4-159712e56687.wav,5.728
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2de30cc8-01e8-4883-a373-a57bf48dfd0e.wav,4.545
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/2eff1427-4b72-49be-b760-82907216a0ec.wav,6.097
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/30cc3fb9-400d-4059-9a88-4ad11468b794.wav,59.008
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/336a43c1-1611-4479-95b9-93c8789cc430.wav,29.675
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/33f78fc4-a33c-4cbd-a04a-a8ab07b95a87.wav,56.703
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/34538e11-4f39-4a4e-8242-5b5b02af40c0.wav,7.236
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3482b635-3e0a-4b6b-bbcb-e183b575b5ca.wav,25.867
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/35d1efa2-d9ce-4d6b-a6a8-c99c616420b3.wav,21.76
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/37c8c024-c8dc-48e7-80c3-b232043dfd61.wav,10.88
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/384c1af9-b953-441b-9a13-1300ec96fd8d.wav,3.833
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3922ad68-864d-4b07-bd72-fdd1cd937386.wav,8.847
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/39336148-c021-4ccb-a9d8-41eb0e0ac936.wav,9.236
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3a61016e-96a7-4f57-bbd2-d56e30acc4ea.wav,9.587
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3a8ce1e6-3571-43eb-b7de-de20e2633944.wav,4.445
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3afc19ef-c2fd-45cb-8250-4ef45f54d6d6.wav,4.854
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3afd6b7f-af13-4ba1-b5f2-ea11294a6bb9.wav,43.787
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3afdfc37-e1f2-4082-8cc1-14c1462b19b9.wav,2.694
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/3ea9fbbf-0f5a-4f53-b483-22e97f8effd5.wav,68.349
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/40f5188d-a609-42ae-8f30-55543842e25b.wav,19.987
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/41640aa0-3fcf-4b6e-b7a4-54e068631d3d.wav,5.568
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/417ec02a-d7f7-4734-b2f2-51e101116049.wav,16.066
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/41d26c4e-cf57-4007-bab6-654eb7a954fe.wav,8.341
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/429b32fd-ab07-4cde-9c5d-c19ed8b1fd08.wav,68.468
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/42d552ba-60e6-47f5-918e-4ab66898e9ee.wav,7.233
1476,Pandion haliaetus,osprey,train/01476_Animalia_Chordata_Aves_Accipitriformes_Pandionidae_Pandion_haliaetus/43ddbfe4-8550-4263-8f5e-5c48fc91b53e.wav,51.755
